size,sizeNext,swab_id,time,Day,individual,density,weight,svl,sex,ze_tadpoles,tank_num,ze_frogs,num_infected,cum_ze_frogs,cum_ze_tadpoles
0.0,0.0,MDF10_1_Jul25,5.0,5.0,MDF10_1,16.0,6.7,42.4, F,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_1_Jul31,6.0,11.0,MDF10_1,16.0,7.3,44, F,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,3.776,MDF10_1_AUG7,7.0,18.0,MDF10_1,16.0,6.4,41.4, F,12.184,10.0,0.0,0.0,0.0,3947.568
3.776,340.072,MDF10_1_Aug14,7.0,25.0,MDF10_1,16.0,6.3,41.85, F,2105.864,10.0,280.832,14.0,280.832,6053.432
340.072,27650.792,MDF10_1_Aug21,7.0,32.0,MDF10_1,16.0,5.5,40.7, F,498.136,10.0,16487.304,16.0,16768.136,6551.568
27650.792,2350.568,MDF10_1_Aug27,5.0,37.0,MDF10_1,16.0,6.7,40.7, F,11743.24,10.0,153349.136,16.0,170117.272,18294.808
2350.568,2086.112,MDF10_1_Sep3,9.0,46.0,MDF10_1,16.0,5.4,40.1, F,1866.816,10.0,86863.264,16.0,256980.536,20161.624
2086.112,19.864,MDF10_1_Sep11,8.0,54.0,MDF10_1,16.0,5.8,40.7, F,28.32,10.0,15620.48,17.0,272601.016,20189.944
19.864,283.104,MDF10_1_Sep18,7.0,61.0,MDF10_1,16.0,6.0,40.4, F,8.616,10.0,888.944,16.0,273489.96,20198.56
283.104,38.312,MDF10_1_Sep24,6.0,67.0,MDF10_1,16.0,5.5,40.1, F,87.552,10.0,10569.472,17.0,284059.432,20286.112
38.312,59.632,MDF10_1_Oct1,7.0,74.0,MDF10_1,16.0,6.5,43.9, F,46.768,10.0,21379.952,16.0,305439.384,20332.88
0.0,0.0,MDF10_2_Jul25,5.0,5.0,MDF10_2,16.0,7.6,42.1, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_2_Jul31,6.0,11.0,MDF10_2,16.0,7.9,42.7, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,4.904,MDF10_2_AUG7,7.0,18.0,MDF10_2,16.0,6.7,41, M,12.184,10.0,0.0,0.0,0.0,3947.568
4.904,875.824,MDF10_2_Aug14,7.0,25.0,MDF10_2,16.0,6.9,44.3, M,2105.864,10.0,280.832,14.0,280.832,6053.432
875.824,33228.08,MDF10_2_Aug21,7.0,32.0,MDF10_2,16.0,6.6,40.8, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
33228.08,5876.816,MDF10_2_Aug27,5.0,37.0,MDF10_2,16.0,7.6,42.5, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
5876.816,1699.232,MDF10_2_Sep3,9.0,46.0,MDF10_2,16.0,7.1,42.3, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
1699.232,9.056,MDF10_2_Sep11,8.0,54.0,MDF10_2,16.0,7.3,40.8, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
9.056,0.96,MDF10_2_Sep18,7.0,61.0,MDF10_2,16.0,7.4,42.6, M,8.616,10.0,888.944,16.0,273489.96,20198.56
0.96,16.544,MDF10_2_Sep24,6.0,67.0,MDF10_2,16.0,7.2,42.8, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
16.544,1.872,MDF10_2_Oct1,7.0,74.0,MDF10_2,16.0,7.6,40.5, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
1.872,0.0,MDF10_2_Dec4,63.0,137.0,MDF10_2,16.0,8.4,43, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_3_Jul25,5.0,5.0,MDF10_3,16.0,7.1,41.8, F,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_3_Jul31,6.0,11.0,MDF10_3,16.0,7.1,41, F,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,1.936,MDF10_3_AUG7,7.0,18.0,MDF10_3,16.0,6.5,41.5, F,12.184,10.0,0.0,0.0,0.0,3947.568
1.936,138.464,MDF10_3_Aug14,7.0,25.0,MDF10_3,16.0,5.7,41.6, F,2105.864,10.0,280.832,14.0,280.832,6053.432
138.464,1159.44,MDF10_3_Aug21,7.0,32.0,MDF10_3,16.0,5.9,43.3, F,498.136,10.0,16487.304,16.0,16768.136,6551.568
1159.44,5039.256,MDF10_3_Aug27,5.0,37.0,MDF10_3,16.0,5.2,40.9, F,11743.24,10.0,153349.136,16.0,170117.272,18294.808
5039.256,114.072,MDF10_3_Sep3,9.0,46.0,MDF10_3,16.0,7.7,41.6, F,1866.816,10.0,86863.264,16.0,256980.536,20161.624
114.072,298.88,MDF10_3_Sep11,8.0,54.0,MDF10_3,16.0,8.0,43.4, F,28.32,10.0,15620.48,17.0,272601.016,20189.944
298.88,121.592,MDF10_3_Sep18,7.0,61.0,MDF10_3,16.0,8.1,43.2, F,8.616,10.0,888.944,16.0,273489.96,20198.56
121.592,5.48,MDF10_3_Sep24,6.0,67.0,MDF10_3,16.0,6.6,41.8, F,87.552,10.0,10569.472,17.0,284059.432,20286.112
5.48,4.552,MDF10_3_Oct1,7.0,74.0,MDF10_3,16.0,8.4,43.4, F,46.768,10.0,21379.952,16.0,305439.384,20332.88
4.552,0.0,MDF10_3_Dec4,63.0,137.0,MDF10_3,16.0,8.3,42.5, F,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_4_Jul25,5.0,5.0,MDF10_4,16.0,7.5,43.3, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_4_Jul31,6.0,11.0,MDF10_4,16.0,7.4,39.7, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,7.416,MDF10_4_AUG7,7.0,18.0,MDF10_4,16.0,7.0,42, M,12.184,10.0,0.0,0.0,0.0,3947.568
7.416,131.592,MDF10_4_Aug14,7.0,25.0,MDF10_4,16.0,6.4,43, M,2105.864,10.0,280.832,14.0,280.832,6053.432
131.592,4283.472,MDF10_4_Aug21,7.0,32.0,MDF10_4,16.0,6.2,41.2, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
4283.472,1906.192,MDF10_4_Aug27,5.0,37.0,MDF10_4,16.0,6.9,41, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
1906.192,7146.312,MDF10_4_Sep3,9.0,46.0,MDF10_4,16.0,7.8,41.6, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
7146.312,200.232,MDF10_4_Sep11,8.0,54.0,MDF10_4,16.0,7.3,43.5, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
200.232,167.536,MDF10_4_Sep18,7.0,61.0,MDF10_4,16.0,7.0,42, M,8.616,10.0,888.944,16.0,273489.96,20198.56
167.536,27.496,MDF10_4_Sep24,6.0,67.0,MDF10_4,16.0,7.0,42, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
27.496,0.0,MDF10_4_oct1,7.0,74.0,MDF10_4,16.0,7.7,42.7, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
0.0,0.0,MDF10_4_Dec4,63.0,137.0,MDF10_4,16.0,8.4,43.2, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_5_Jul25,5.0,5.0,MDF10_5,16.0,8.4,44.8, F,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_5_Jul31,6.0,11.0,MDF10_5,16.0,9.7,47, F,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,10.496,MDF10_5_AUG7,7.0,18.0,MDF10_5,16.0,8.4,45.5, F,12.184,10.0,0.0,0.0,0.0,3947.568
10.496,851.96,MDF10_5_Aug14,7.0,25.0,MDF10_5,16.0,7.3,47.1, F,2105.864,10.0,280.832,14.0,280.832,6053.432
851.96,1960.28,MDF10_5_Aug21,7.0,32.0,MDF10_5,16.0,7.3,43.4, F,498.136,10.0,16487.304,16.0,16768.136,6551.568
1960.28,5550.024,MDF10_5_Aug27,5.0,37.0,MDF10_5,16.0,8.5,44.2, F,11743.24,10.0,153349.136,16.0,170117.272,18294.808
5550.024,708.68,MDF10_5_Sep3,9.0,46.0,MDF10_5,16.0,7.5,43.9, F,1866.816,10.0,86863.264,16.0,256980.536,20161.624
708.68,11.296,MDF10_5_Sep11,8.0,54.0,MDF10_5,16.0,9.0,44.1, F,28.32,10.0,15620.48,17.0,272601.016,20189.944
11.296,166.328,MDF10_5_Sep18,7.0,61.0,MDF10_5,16.0,9.5,45.5, F,8.616,10.0,888.944,16.0,273489.96,20198.56
166.328,11.576,MDF10_5_Sep24,6.0,67.0,MDF10_5,16.0,8.8,45.2, F,87.552,10.0,10569.472,17.0,284059.432,20286.112
11.576,7.096,MDF10_5_Oct1,7.0,74.0,MDF10_5,16.0,9.6,45.4, F,46.768,10.0,21379.952,16.0,305439.384,20332.88
7.096,0.0,MDF10_5_Dec4,63.0,137.0,MDF10_5,16.0,10.7,45.1, F,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_6_Jul25,5.0,5.0,MDF10_6,16.0,8.8,42.3, F,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_6_Jul31,6.0,11.0,MDF10_6,16.0,8.7,44.6, F,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,24.328,MDF10_6_AUG7,7.0,18.0,MDF10_6,16.0,8.3,42.5, F,12.184,10.0,0.0,0.0,0.0,3947.568
24.328,2060.112,MDF10_6_Aug14,7.0,25.0,MDF10_6,16.0,8.0,45.15, F,2105.864,10.0,280.832,14.0,280.832,6053.432
2060.112,4409.152,MDF10_6_Aug21,7.0,32.0,MDF10_6,16.0,8.0,44.3, F,498.136,10.0,16487.304,16.0,16768.136,6551.568
4409.152,8713.88,MDF10_6_Aug27,5.0,37.0,MDF10_6,16.0,9.2,44, F,11743.24,10.0,153349.136,16.0,170117.272,18294.808
8713.88,48.184,MDF10_6_Sep3,9.0,46.0,MDF10_6,16.0,8.7,44.6, F,1866.816,10.0,86863.264,16.0,256980.536,20161.624
48.184,13.448,MDF10_6_Sep11,8.0,54.0,MDF10_6,16.0,8.3,44.8, F,28.32,10.0,15620.48,17.0,272601.016,20189.944
13.448,11.48,MDF10_6_Sep18,7.0,61.0,MDF10_6,16.0,9.1,45, F,8.616,10.0,888.944,16.0,273489.96,20198.56
11.48,6.616,MDF10_6_Sep24,6.0,67.0,MDF10_6,16.0,8.0,45.1, F,87.552,10.0,10569.472,17.0,284059.432,20286.112
6.616,5.592,MDF10_6_Oct1,7.0,74.0,MDF10_6,16.0,8.6,43.6, F,46.768,10.0,21379.952,16.0,305439.384,20332.88
5.592,,MDF10_6_Dec4,63.0,137.0,MDF10_6,16.0,9.4,44.4, F,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_7_Jul25,5.0,5.0,MDF10_7,16.0,6.7,40.6, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_7_Jul31,6.0,11.0,MDF10_7,16.0,6.7,43, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,8.704,MDF10_7_AUG7,7.0,18.0,MDF10_7,16.0,6.6,38, M,12.184,10.0,0.0,0.0,0.0,3947.568
8.704,368.92,MDF10_7_Aug14,7.0,25.0,MDF10_7,16.0,6.0,40.4, M,2105.864,10.0,280.832,14.0,280.832,6053.432
368.92,4094.568,MDF10_7_Aug21,7.0,32.0,MDF10_7,16.0,6.0,40.9, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
4094.568,11456.328,MDF10_7_Aug27,5.0,37.0,MDF10_7,16.0,5.6,40.5, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
11456.328,391.184,MDF10_7_Sep3,9.0,46.0,MDF10_7,16.0,5.8,39.4, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
391.184,97.152,MDF10_7_Sep11,8.0,54.0,MDF10_7,16.0,6.5,41.7, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
97.152,14.848,MDF10_7_Sep18,7.0,61.0,MDF10_7,16.0,6.3,40.5, M,8.616,10.0,888.944,16.0,273489.96,20198.56
14.848,0.0,MDF10_7_Sep24,6.0,67.0,MDF10_7,16.0,5.7,41, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
0.0,1.968,MDF10_7_Oct1,7.0,74.0,MDF10_7,16.0,7.0,40.8, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
1.968,0.0,MDF10_7_Dec4,63.0,137.0,MDF10_7,16.0,7.4,41, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_8_Jul25,5.0,5.0,MDF10_8,16.0,6.7,41.5, F,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_8_Jul31,6.0,11.0,MDF10_8,16.0,7.2,37.4, F,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,42.656,MDF10_8_AUG7,7.0,18.0,MDF10_8,16.0,6.4,36.5, F,12.184,10.0,0.0,0.0,0.0,3947.568
42.656,144.272,MDF10_8_Aug14,7.0,25.0,MDF10_8,16.0,6.4,40.2, F,2105.864,10.0,280.832,14.0,280.832,6053.432
144.272,2174.72,MDF10_8_Aug21,7.0,32.0,MDF10_8,16.0,6.0,40.4, F,498.136,10.0,16487.304,16.0,16768.136,6551.568
2174.72,5033.04,MDF10_8_Aug27,5.0,37.0,MDF10_8,16.0,7.2,42.8, F,11743.24,10.0,153349.136,16.0,170117.272,18294.808
5033.04,166.536,MDF10_8_Sep3,9.0,46.0,MDF10_8,16.0,6.4,40.7, F,1866.816,10.0,86863.264,16.0,256980.536,20161.624
166.536,0.0,MDF10_8_Sep11,8.0,54.0,MDF10_8,16.0,6.8,41.3, F,28.32,10.0,15620.48,17.0,272601.016,20189.944
0.0,35.112,MDF10_8_Sep18,7.0,61.0,MDF10_8,16.0,7.0,40, F,8.616,10.0,888.944,16.0,273489.96,20198.56
35.112,8.384,MDF10_8_Sep24,6.0,67.0,MDF10_8,16.0,6.9,40.2, F,87.552,10.0,10569.472,17.0,284059.432,20286.112
8.384,8.952,MDF10_8_Oct1,7.0,74.0,MDF10_8,16.0,7.8,42, F,46.768,10.0,21379.952,16.0,305439.384,20332.88
8.952,0.0,MDF10_8_Dec4,63.0,137.0,MDF10_8,16.0,7.8,41.5, F,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_9_Jul25,5.0,5.0,MDF10_9,16.0,6.4,39.3, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_9_Jul31,6.0,11.0,MDF10_9,16.0,7.6,45.5, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,8.2,MDF10_9_AUG7,7.0,18.0,MDF10_9,16.0,6.3,40.3, M,12.184,10.0,0.0,0.0,0.0,3947.568
8.2,3141.352,MDF10_9_Aug14,7.0,25.0,MDF10_9,16.0,6.3,42.3, M,2105.864,10.0,280.832,14.0,280.832,6053.432
3141.352,1740.864,MDF10_9_Aug21,7.0,32.0,MDF10_9,16.0,6.5,41.8, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
1740.864,3583.0,MDF10_9_Aug27,5.0,37.0,MDF10_9,16.0,7.2,42.5, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
3583.0,1234.064,MDF10_9_Sep3,9.0,46.0,MDF10_9,16.0,6.2,40.3, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
1234.064,2.552,MDF10_9_Sep11,8.0,54.0,MDF10_9,16.0,6.5,40.2, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
2.552,36.696,MDF10_9_Sep18,7.0,61.0,MDF10_9,16.0,6.7,40, M,8.616,10.0,888.944,16.0,273489.96,20198.56
36.696,5.632,MDF10_9_Sep24,6.0,67.0,MDF10_9,16.0,6.2,40.3, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
5.632,10.472,MDF10_9_Oct1,7.0,74.0,MDF10_9,16.0,7.4,41.9, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
10.472,0.0,MDF10_9_Dec4,63.0,137.0,MDF10_9,16.0,7.7,41.4, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_10_Jul25,5.0,5.0,MDF10_10,16.0,8.2,43, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_10_Jul31,6.0,11.0,MDF10_10,16.0,7.7,39.8, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,36.344,MDF10_10_AUG7,7.0,18.0,MDF10_10,16.0,7.9,44, M,12.184,10.0,0.0,0.0,0.0,3947.568
36.344,2053.704,MDF10_10_Aug14,7.0,25.0,MDF10_10,16.0,7.4,44.5, M,2105.864,10.0,280.832,14.0,280.832,6053.432
2053.704,16848.72,MDF10_10_Aug21,7.0,32.0,MDF10_10,16.0,7.4,44.1, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
16848.72,672.88,MDF10_10_Aug27,5.0,37.0,MDF10_10,16.0,7.7,44.7, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
672.88,27.416,MDF10_10_Sep3,9.0,46.0,MDF10_10,16.0,6.7,42.5, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
27.416,1.288,MDF10_10_Sep11,8.0,54.0,MDF10_10,16.0,7.5,43.1, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
1.288,31.464,MDF10_10_Sep18,7.0,61.0,MDF10_10,16.0,7.3,42.9, M,8.616,10.0,888.944,16.0,273489.96,20198.56
31.464,2.552,MDF10_10_Sep24,6.0,67.0,MDF10_10,16.0,7.8,42.9, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
2.552,16.456,MDF10_10_Oct1,7.0,74.0,MDF10_10,16.0,8.4,42.9, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
16.456,0.0,MDF10_10_Dec4,63.0,137.0,MDF10_10,16.0,8.8,43.5, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_11_Jul25,5.0,5.0,MDF10_11,16.0,7.2,41, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_11_Jul31,6.0,11.0,MDF10_11,16.0,6.5,44.9, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,0.0,MDF10_11_AUG7,7.0,18.0,MDF10_11,16.0,5.5,39.5, M,12.184,10.0,0.0,0.0,0.0,3947.568
0.0,703.352,MDF10_11_Aug14,7.0,25.0,MDF10_11,16.0,5.2,39.8, M,2105.864,10.0,280.832,14.0,280.832,6053.432
703.352,2598.376,MDF10_11_Aug21,7.0,32.0,MDF10_11,16.0,5.3,41.7, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
2598.376,8682.2,MDF10_11_Aug27,5.0,37.0,MDF10_11,16.0,6.1,42.5, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
8682.2,82.92,MDF10_11_Sep3,9.0,46.0,MDF10_11,16.0,5.6,40.8, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
82.92,21.816,MDF10_11_Sep11,8.0,54.0,MDF10_11,16.0,5.5,42.8, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
21.816,159.344,MDF10_11_Sep18,7.0,61.0,MDF10_11,16.0,6.4,40.9, M,8.616,10.0,888.944,16.0,273489.96,20198.56
159.344,28.056,MDF10_11_Sep24,6.0,67.0,MDF10_11,16.0,6.1,41.2, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
28.056,77.792,MDF10_11_Oct1,7.0,74.0,MDF10_11,16.0,6.1,41.3, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
77.792,0.0,MDF10_11_Dec4,63.0,137.0,MDF10_11,16.0,6.2,40.2, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_12_Jul25,5.0,5.0,MDF10_12,16.0,6.8,40.3, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_12_Jul31,6.0,11.0,MDF10_12,16.0,7.1,38.4, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,2.744,MDF10_12_AUG7,7.0,18.0,MDF10_12,16.0,6.4,40.5, M,12.184,10.0,0.0,0.0,0.0,3947.568
2.744,143.456,MDF10_12_Aug14,7.0,25.0,MDF10_12,16.0,5.9,42.6, M,2105.864,10.0,280.832,14.0,280.832,6053.432
143.456,467.552,MDF10_12_Aug21,7.0,32.0,MDF10_12,16.0,5.9,41, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
467.552,1722.464,MDF10_12_Aug27,5.0,37.0,MDF10_12,16.0,7.1,41.9, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
1722.464,209.656,MDF10_12_Sep3,9.0,46.0,MDF10_12,16.0,7.1,40.5, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
209.656,100.152,MDF10_12_Sep11,8.0,54.0,MDF10_12,16.0,8.1,42, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
100.152,130.016,MDF10_12_Sep18,7.0,61.0,MDF10_12,16.0,7.7,40.8, M,8.616,10.0,888.944,16.0,273489.96,20198.56
130.016,11.08,MDF10_12_Sep24,6.0,67.0,MDF10_12,16.0,7.3,40.7, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
11.08,150.472,MDF10_12_Oct1,7.0,74.0,MDF10_12,16.0,8.1,41.5, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
150.472,0.0,MDF10_12_Dec4,63.0,137.0,MDF10_12,16.0,8.7,43.6, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_13_Jul25,5.0,5.0,MDF10_13,16.0,8.0,43.6, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_13_Jul31,6.0,11.0,MDF10_13,16.0,7.7,44.2, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,2.096,MDF10_13_AUG7,7.0,18.0,MDF10_13,16.0,7.1,40.2, M,12.184,10.0,0.0,0.0,0.0,3947.568
2.096,466.36,MDF10_13_Aug14,7.0,25.0,MDF10_13,16.0,6.6,42.75, M,2105.864,10.0,280.832,14.0,280.832,6053.432
466.36,12586.936,MDF10_13_Aug21,7.0,32.0,MDF10_13,16.0,6.0,40, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
12586.936,5336.32,MDF10_13_Aug27,5.0,37.0,MDF10_13,16.0,6.6,41.5, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
5336.32,667.32,MDF10_13_Sep3,9.0,46.0,MDF10_13,16.0,6.7,41.7, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
667.32,2.976,MDF10_13_Sep11,8.0,54.0,MDF10_13,16.0,7.3,43.1, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
2.976,56.624,MDF10_13_Sep18,7.0,61.0,MDF10_13,16.0,7.1,42, M,8.616,10.0,888.944,16.0,273489.96,20198.56
56.624,25.992,MDF10_13_Sep24,6.0,67.0,MDF10_13,16.0,7.5,41.6, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
25.992,5.136,MDF10_13_Oct1,7.0,74.0,MDF10_13,16.0,8.3,44.3, M,46.768,10.0,21379.952,16.0,305439.384,20332.88
5.136,0.0,MDF10_13_Dec4,63.0,137.0,MDF10_13,16.0,8.5,41.8, M,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_14_Jul25,5.0,5.0,MDF10_14,16.0,8.9,43.9, F,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_14_Jul31,6.0,11.0,MDF10_14,16.0,9.4,46.5, F,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,115.968,MDF10_14_AUG7,7.0,18.0,MDF10_14,16.0,7.9,42, F,12.184,10.0,0.0,0.0,0.0,3947.568
115.968,4701.088,MDF10_14_Aug14,7.0,25.0,MDF10_14,16.0,7.3,44, F,2105.864,10.0,280.832,14.0,280.832,6053.432
4701.088,19814.512,MDF10_14_Aug21,7.0,32.0,MDF10_14,16.0,7.2,43.9, F,498.136,10.0,16487.304,16.0,16768.136,6551.568
19814.512,1678.592,MDF10_14_Aug27,5.0,37.0,MDF10_14,16.0,7.3,40.5, F,11743.24,10.0,153349.136,16.0,170117.272,18294.808
1678.592,1.128,MDF10_14_Sep3,9.0,46.0,MDF10_14,16.0,6.7,42.3, F,1866.816,10.0,86863.264,16.0,256980.536,20161.624
1.128,13.272,MDF10_14_Sep11,8.0,54.0,MDF10_14,16.0,6.6,42.3, F,28.32,10.0,15620.48,17.0,272601.016,20189.944
13.272,98.688,MDF10_14_Sep18,7.0,61.0,MDF10_14,16.0,7.4,42.7, F,8.616,10.0,888.944,16.0,273489.96,20198.56
98.688,73.256,MDF10_14_Sep24,6.0,67.0,MDF10_14,16.0,7.3,41.8, F,87.552,10.0,10569.472,17.0,284059.432,20286.112
73.256,6.472,MDF10_14_Oct1,7.0,74.0,MDF10_14,16.0,7.6,41.2, F,46.768,10.0,21379.952,16.0,305439.384,20332.88
6.472,3.392,MDF10_14_Dec4,63.0,137.0,MDF10_14,16.0,8.4,42.3, F,33.36,10.0,41155.584,16.0,346594.968,20366.24
0.0,0.0,MDF10_15_Jul25,5.0,5.0,MDF10_15,16.0,5.8,39.5, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_15_Jul31,6.0,11.0,MDF10_15,16.0,6.9,42, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,11.264,MDF10_15_AUG7,7.0,18.0,MDF10_15,16.0,5.4,38.5, M,12.184,10.0,0.0,0.0,0.0,3947.568
11.264,219.752,MDF10_15_Aug14,7.0,25.0,MDF10_15,16.0,4.8,41.75, M,2105.864,10.0,280.832,14.0,280.832,6053.432
219.752,2766.288,MDF10_15_Aug21,7.0,32.0,MDF10_15,16.0,5.1,40.7, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
2766.288,14263.208,MDF10_15_Aug27,5.0,37.0,MDF10_15,16.0,5.5,39, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
14263.208,,MDF10_15_Sep3,9.0,46.0,MDF10_15,16.0,5.0,37.9, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
0.0,0.0,MDF10_16_Jul25,5.0,5.0,MDF10_16,16.0,7.3,42.8, M,3580.2,10.0,0.0,0.0,0.0,3580.2
0.0,0.0,MDF10_16_Jul31,6.0,11.0,MDF10_16,16.0,5.7,39.5, M,355.184,10.0,0.0,0.0,0.0,3935.384
0.0,0.0,MDF10_16_AUG7,7.0,18.0,MDF10_16,16.0,6.3,38.2, M,12.184,10.0,0.0,0.0,0.0,3947.568
0.0,147.024,MDF10_16_Aug14,7.0,25.0,MDF10_16,16.0,6.1,43.6, M,2105.864,10.0,280.832,14.0,280.832,6053.432
147.024,17565.384,MDF10_16_Aug21,7.0,32.0,MDF10_16,16.0,6.0,39.7, M,498.136,10.0,16487.304,16.0,16768.136,6551.568
17565.384,4998.496,MDF10_16_Aug27,5.0,37.0,MDF10_16,16.0,6.2,41.6, M,11743.24,10.0,153349.136,16.0,170117.272,18294.808
4998.496,1011.04,MDF10_16_Sep3,9.0,46.0,MDF10_16,16.0,5.6,39.9, M,1866.816,10.0,86863.264,16.0,256980.536,20161.624
1011.04,23.128,MDF10_16_Sep11,8.0,54.0,MDF10_16,16.0,6.1,41.8, M,28.32,10.0,15620.48,17.0,272601.016,20189.944
23.128,166.504,MDF10_16_Sep18,7.0,61.0,MDF10_16,16.0,6.3,40, M,8.616,10.0,888.944,16.0,273489.96,20198.56
166.504,5.808,MDF10_16_Sep24,6.0,67.0,MDF10_16,16.0,6.0,40, M,87.552,10.0,10569.472,17.0,284059.432,20286.112
